timestamp,open,high,low,close,volume,netflow_total,exchange_whale_ratio,funding_rates,average_dormancy,sa_average_dormancy
2024-11-01,70292.0100000000,71632.9500000000,68820.1400000000,69496.0100000000,38301.8675500000,2915.9121003100,0.4791195000,0.0100000000,17.1166313700,0.0000008700
2024-11-02,69496.0000000000,69914.3700000000,69000.1400000000,69374.7400000000,10521.6724300000,-411.3357808100,0.4378442600,0.0100000000,22.0726950900,0.0000011200
2024-11-03,69374.7400000000,69391.0000000000,67478.7300000000,68775.9900000000,24995.7024300000,2410.4839094200,0.4798215600,0.0100000000,14.7914756000,0.0000007500
2024-11-04,68775.9900000000,69500.0000000000,66835.0000000000,67850.0100000000,29800.3918700000,3701.9889344300,0.3674054800,0.0100000000,16.2808551700,0.0000008200
2024-11-05,67850.0100000000,70577.9100000000,67476.6300000000,69372.0100000000,33355.0688800000,452.3466974400,0.3426732800,0.0099414400,15.1519889600,0.0000007700
2024-11-06,69372.0100000000,76400.0000000000,69298.0000000000,75571.9900000000,104126.9947870000,-9474.7335505100,0.1670362000,0.0099814800,47.2008957000,0.0000023900
2024-11-07,75571.9900000000,76849.9900000000,74416.0000000000,75857.8900000000,44869.4223450000,-4389.2821453600,0.2110056900,0.0100000000,14.7281029600,0.0000007400
2024-11-08,75857.8900000000,77199.9900000000,75555.0000000000,76509.7800000000,36521.0995830000,-6718.1368585600,0.3129543200,0.0100000000,20.6811126900,0.0000010500
2024-11-09,76509.7800000000,76900.0000000000,75714.6600000000,76677.4600000000,16942.0791500000,594.7446532200,0.3328458900,0.0100000000,8.8729823700,0.0000004500
2024-11-10,76677.4600000000,81500.0000000000,76492.0000000000,80370.0100000000,61830.1004350000,1909.9528430500,0.2576723500,0.0200514800,16.2827625500,0.0000008200
2024-11-11,80370.0100000000,89530.5400000000,80216.0100000000,88647.9900000000,82323.6657760000,-320.6542071200,0.2078832900,0.0161102000,23.3572365500,0.0000011800
2024-11-12,88648.0000000000,89940.0000000000,85072.0000000000,87952.0100000000,97299.8879110000,1921.3042990500,0.2806107800,0.0434325600,25.5743287700,0.0000012900
2024-11-13,87952.0000000000,93265.6400000000,86127.9900000000,90375.2000000000,86763.8541270000,-2180.3463290100,0.2847950000,0.0138557700,29.1522550600,0.0000014700
2024-11-14,90375.2100000000,91790.0000000000,86668.2100000000,87325.5900000000,56729.5108600000,2664.0928429900,0.2753851400,0.0100000000,51.9163055700,0.0000026200
2024-11-15,87325.5900000000,91850.0000000000,87073.3800000000,91032.0700000000,47927.9506800000,-530.3196773700,0.3198074300,0.0112910600,50.5810156800,0.0000025600
2024-11-16,91032.0800000000,91779.6600000000,90056.1700000000,90586.9200000000,22717.8768900000,1704.7584085600,0.3656313900,0.0119749300,19.5124046500,0.0000009900
2024-11-17,90587.9800000000,91449.9900000000,88722.0000000000,89855.9900000000,23867.5560900000,1413.4764691900,0.3024305700,0.0123521900,20.5223198100,0.0000010400
2024-11-18,89855.9800000000,92594.0000000000,89376.9000000000,90464.0800000000,46545.0344800000,621.9833385700,0.3785951900,0.0266984300,18.6047696300,0.0000009400
2024-11-19,90464.0700000000,93905.5100000000,90357.0000000000,92310.7900000000,43660.0468200000,-8807.9756902500,0.4128349600,0.0222506600,38.8759829400,0.0000019600
2024-11-20,92310.8000000000,94831.9700000000,91500.0000000000,94286.5600000000,42203.1987120000,-6786.8810603100,0.2740322200,0.0100000000,32.6591785200,0.0000016500
2024-11-21,94286.5600000000,98988.0000000000,94040.0000000000,98317.1200000000,69228.3604770000,-1916.7685989400,0.2228616000,0.0100000000,36.5189906500,0.0000018500
2024-11-22,98317.1200000000,99588.0100000000,97122.1100000000,98892.0000000000,46189.3092430000,-6162.6676041400,0.2389782600,0.0112200000,34.8150620800,0.0000017600
2024-11-23,98892.0000000000,98908.8500000000,97136.0000000000,97672.4000000000,24757.8436700000,1285.2399553000,0.3416341800,0.0100000000,26.0960968500,0.0000013200
2024-11-24,97672.4000000000,98564.0000000000,95734.7700000000,97900.0400000000,31200.9783800000,686.8482665900,0.3502186600,0.0206971400,19.8588715600,0.0000010000
2024-11-25,97900.0500000000,98871.8000000000,92600.1900000000,93010.0100000000,50847.4509600000,2830.3376746400,0.3800763500,0.0170292800,26.5552991300,0.0000013400
2024-11-26,93010.0100000000,94973.3700000000,90791.1000000000,91965.1600000000,57858.7313800000,2711.4582221000,0.3745343600,0.0270823400,41.9189344800,0.0000021200
2024-11-27,91965.1600000000,97208.2100000000,91792.1400000000,95863.1100000000,41153.4273400000,-6010.3205917800,0.5116506300,0.0156800900,39.0504180500,0.0000019700
2024-11-28,95863.1100000000,96564.0000000000,94640.0000000000,95643.9800000000,28814.5435700000,-814.4480169400,0.3669620400,0.0147072100,45.3159154100,0.0000022900
2024-11-29,95643.9900000000,98619.9900000000,95364.9900000000,97460.0000000000,27701.7823100000,-3321.8960904500,0.3862939100,0.0158424900,19.2992030300,0.0000009800
2024-11-30,97460.0000000000,97463.9500000000,96092.0100000000,96407.9900000000,14503.8330600000,-251.4416751900,0.4660019900,0.0141735800,14.3820093400,0.0000007300
2024-12-01,96407.9900000000,97836.0000000000,95693.8800000000,97185.1800000000,16938.6045200000,-632.3685221500,0.5047560200,0.0168471300,17.8501091200,0.0000009000
2024-12-02,97185.1700000000,98130.0000000000,94395.0000000000,95840.6200000000,37958.6698100000,362.9625642800,0.3213750500,0.0200232500,33.1262344400,0.0000016700
2024-12-03,95840.6100000000,96305.5200000000,93578.1700000000,95849.6900000000,35827.3228300000,2540.4339111000,0.3869521400,0.0191243100,49.6183297100,0.0000025100
2024-12-04,95849.6900000000,99000.0000000000,94587.8300000000,98587.3200000000,43850.5372800000,-4340.2468381400,0.2462816300,0.0252370000,20.1048387700,0.0000010200
2024-12-05,98587.3200000000,104088.0000000000,90500.0000000000,96945.6300000000,109921.7296620000,281.3783846300,0.2198855900,0.0481662600,41.5427070000,0.0000021000
2024-12-06,96945.6300000000,101898.9900000000,95981.7200000000,99740.8400000000,45049.5331000000,-226.2119763600,0.3752021900,0.0161843900,44.3703354700,0.0000022400
2024-12-07,99740.8400000000,100439.1800000000,98844.0000000000,99831.9900000000,14931.9459000000,2392.3784498300,0.4863419000,0.0177363600,19.2578893300,0.0000009700
2024-12-08,99831.9900000000,101351.0000000000,98657.7000000000,101109.5900000000,14612.9968800000,395.8536132000,0.3845061000,0.0182817100,20.4734273400,0.0000010300
2024-12-09,101109.6000000000,101215.9300000000,94150.0500000000,97276.4700000000,53949.1159500000,-2307.6044632500,0.3740257500,0.0177335200,46.9438496800,0.0000023700
2024-12-10,97276.4800000000,98270.0000000000,94256.5400000000,96593.0000000000,51708.6893300000,-649.8529028500,0.3824120500,0.0100000000,17.4950844500,0.0000008800
2024-12-11,96593.0000000000,101888.0000000000,95658.2400000000,101125.0000000000,37753.7829100000,-3284.3901984600,0.4117600600,0.0100000000,38.5652331600,0.0000019500
2024-12-12,101125.0000000000,102540.0000000000,99311.6400000000,100004.2900000000,29232.0874500000,-2385.9411639500,0.2965639900,0.0100000000,15.5789682500,0.0000007900
2024-12-13,100004.2900000000,101895.2600000000,99205.0000000000,101424.2500000000,21904.0392300000,-5503.9082523500,0.3655556600,0.0096068600,25.8318378900,0.0000013000
2024-12-14,101424.2400000000,102650.0000000000,100609.4100000000,101420.0000000000,14191.7032600000,577.2062092000,0.3775874800,0.0098463200,21.6772624300,0.0000011000
2024-12-15,101420.0000000000,105250.0000000000,101237.1400000000,104463.9900000000,22228.9217750000,1440.7225639700,0.4334471800,0.0092995600,24.8022455700,0.0000012500
2024-12-16,104463.9900000000,107793.0700000000,103333.0000000000,106058.6600000000,41302.4027400000,-5813.0321055700,0.3233524600,0.0096297500,30.9255763200,0.0000015600
2024-12-17,106058.6500000000,108353.0000000000,105321.4900000000,106133.7400000000,29064.9364660000,-1000.0176578600,0.3201702100,0.0097851900,33.1901762700,0.0000016800
2024-12-18,106133.7400000000,106524.9800000000,100000.0000000000,100204.0100000000,50307.9975500000,281.8449832700,0.3921960000,0.0097181400,37.5123278700,0.0000018900
2024-12-19,100204.0100000000,102800.1100000000,95700.0000000000,97461.8600000000,55147.3980000000,5279.5642134900,0.4522428000,0.0100000000,50.9154941900,0.0000025700
2024-12-20,97461.8600000000,98233.0000000000,92232.5400000000,97805.4400000000,62884.1357000000,3932.1034220300,0.3279137500,0.0100000000,35.8169029200,0.0000018100
2024-12-21,97805.4400000000,99540.6100000000,96398.3900000000,97291.9900000000,23483.5414300000,-408.8767643200,0.3938144000,0.0076791200,13.5718766800,0.0000006900
2024-12-22,97292.0000000000,97448.0800000000,94250.3500000000,95186.2700000000,19353.8303600000,1551.3228633200,0.4311693000,0.0096475400,28.1748484000,0.0000014200
2024-12-23,95186.2800000000,96538.9200000000,92520.0000000000,94881.4700000000,32810.7670300000,2434.8032183400,0.4321105000,0.0094566200,45.0574997700,0.0000022800
2024-12-24,94881.4700000000,99487.9900000000,93569.0200000000,98663.5800000000,23674.2248800000,-477.5543320500,0.4253383600,0.0099253900,66.9127447000,0.0000033800
2024-12-25,98663.5800000000,99569.1500000000,97632.0200000000,99429.6000000000,14474.1651000000,236.4892999300,0.4336858700,0.0099998500,12.2899892600,0.0000006200
2024-12-26,99429.6100000000,99963.7000000000,95199.1400000000,95791.6000000000,21192.3672700000,342.6872371900,0.4194553500,0.0074402900,21.0403399700,0.0000010600
2024-12-27,95791.6000000000,97544.5800000000,93500.0100000000,94299.0300000000,26501.2642900000,1513.4760957600,0.4218843500,0.0100000000,43.2287843700,0.0000021800
2024-12-28,94299.0300000000,95733.9900000000,94135.6600000000,95300.0000000000,8385.8929000000,-1347.5034563900,0.5126704200,0.0078225600,20.5735655200,0.0000010400
2024-12-29,95300.0000000000,95340.0000000000,93009.5200000000,93738.2000000000,13576.0057800000,-1826.5953044400,0.4465161900,0.0071497600,43.8975636000,0.0000022200
2024-12-30,93738.1900000000,95024.5000000000,91530.4500000000,92792.0500000000,27619.4225000000,2985.8671294300,0.4689056200,0.0085086800,44.1217003100,0.0000022300
2024-12-31,92792.0500000000,96250.0000000000,92033.7300000000,93576.0000000000,19612.0338900000,-1270.0254502200,0.4354097600,0.0100000000,43.8661764600,0.0000022200
2025-01-01,93576.0000000000,95151.1500000000,92888.0000000000,94591.7900000000,10373.3261300000,2852.0303300800,0.6080900700,0.0100000000,44.9194508300,0.0000022700
2025-01-02,94591.7800000000,97839.5000000000,94392.0000000000,96984.7900000000,21970.4894800000,-1849.5547201300,0.4620411500,0.0100000000,17.4363431800,0.0000008800
2025-01-03,96984.7900000000,98976.9100000000,96100.0100000000,98174.1800000000,15253.8293600000,-2357.1387796500,0.4416650200,0.0083861600,9.3080378400,0.0000004700
2025-01-04,98174.1700000000,98778.4300000000,97514.7900000000,98220.5000000000,8990.0565100000,-99.4473675000,0.4257546700,0.0078718500,11.6725584700,0.0000005900
2025-01-05,98220.5100000000,98836.8500000000,97276.7900000000,98363.6100000000,8095.6372300000,-123.2395966900,0.5418507200,0.0095415900,9.8479131200,0.0000005000
2025-01-06,98363.6100000000,102480.0000000000,97920.0000000000,102235.6000000000,25263.4337500000,-4588.1180875400,0.3503496300,0.0099073900,13.0146522100,0.0000006600
2025-01-07,102235.6000000000,102724.3800000000,96181.8100000000,96954.6100000000,32059.8753700000,-1028.0955773500,0.4535664100,0.0094099900,40.9391098700,0.0000020700
2025-01-08,96954.6000000000,97268.6500000000,92500.9000000000,95060.6100000000,33704.6789400000,605.8049969200,0.4309932300,0.0100000000,12.6348771000,0.0000006400
2025-01-09,95060.6100000000,95382.3200000000,91203.6700000000,92552.4900000000,34544.8368500000,-336.8516143300,0.4470475600,0.0053313600,9.4063443700,0.0000004700
2025-01-10,92552.4900000000,95836.0000000000,92206.0200000000,94726.1100000000,31482.8642400000,375.2209016100,0.5141688900,0.0036103600,10.6520798900,0.0000005400
2025-01-11,94726.1000000000,95050.9400000000,93831.7300000000,94599.9900000000,7047.9043000000,34.9806461700,0.5455070700,0.0055982200,12.0860592500,0.0000006100
2025-01-12,94599.9900000000,95450.1000000000,93711.1900000000,94545.0600000000,8606.8662200000,1925.6271165600,0.7564536300,0.0062447900,9.2611761800,0.0000004700
2025-01-13,94545.0700000000,95940.0000000000,89256.6900000000,94536.1000000000,42619.5642300000,-295.8737767700,0.3910516500,0.0025012800,10.3792262700,0.0000005200
2025-01-14,94536.1100000000,97371.0000000000,94346.2200000000,96560.8600000000,27846.6175300000,-1663.4407187700,0.3837310400,0.0086705500,8.8103732300,0.0000004400
2025-01-15,96560.8500000000,100681.9400000000,96500.0000000000,100497.3500000000,30509.9917900000,-2176.4051157800,0.3735834300,0.0054829000,23.4317209300,0.0000011800
2025-01-16,100497.3500000000,100866.6600000000,97335.1300000000,99987.3000000000,27832.8531700000,134.9472008400,0.4028269100,0.0062523200,12.9010416700,0.0000006500
2025-01-17,99987.3000000000,105865.2200000000,99950.7700000000,104077.4800000000,39171.8529200000,-3718.4312526600,0.2868466100,0.0054763200,15.4581592600,0.0000007800
2025-01-18,104077.4700000000,104988.8800000000,102277.5500000000,104556.2300000000,24307.8299800000,1094.5891270700,0.3538128600,0.0098894800,18.3434477700,0.0000009300
2025-01-19,104556.2300000000,106422.4300000000,99651.6000000000,101331.5700000000,43397.2829800000,2436.2782822900,0.3239867400,0.0100000000,14.0744380500,0.0000007100
2025-01-20,101331.5700000000,109588.0000000000,99550.0000000000,102260.0100000000,89520.7169420000,886.3557831700,0.2961310100,0.0100000000,15.0788902700,0.0000007600
2025-01-21,102260.0000000000,107240.8100000000,100119.0400000000,106143.8200000000,45941.0200200000,-1385.6914659800,0.4049615600,0.0100000000,20.0381550200,0.0000010100
2025-01-22,106143.8200000000,106394.4600000000,103339.1200000000,103706.6600000000,22248.6925400000,-100.8908811900,0.4102169200,0.0099073900,34.7288484600,0.0000017500
2025-01-23,103706.6600000000,106850.0000000000,101262.2800000000,103910.3400000000,53953.1203100000,-2066.0774809000,0.3956583200,0.0082195800,116.4031855100,0.0000058700
2025-01-24,103910.3500000000,107120.0000000000,102750.0000000000,104870.5000000000,23609.2401700000,-449.2769730000,0.4270975600,0.0061801400,11.5255632500,0.0000005800
2025-01-25,104870.5100000000,105286.5200000000,104106.0900000000,104746.8500000000,9068.3237700000,1383.7110711600,0.5532250700,0.0080568300,13.6856941300,0.0000006900
2025-01-26,104746.8600000000,105500.0000000000,102520.4400000000,102620.0000000000,9812.5123800000,52.9513861100,0.4561190900,0.0097427800,11.9505403900,0.0000006000
2025-01-27,102620.0100000000,103260.0000000000,97777.7700000000,102082.8300000000,50758.1341000000,-90.0358319100,0.3304555600,0.0038968900,17.5537966200,0.0000008900
2025-01-28,102082.8300000000,103800.0000000000,100272.6800000000,101335.5200000000,22022.0576500000,-809.8054013600,0.3961484500,0.0074180700,17.1801376900,0.0000008700
2025-01-29,101335.5200000000,104782.6800000000,101328.0100000000,103733.2400000000,23155.3580200000,891.7334455700,0.3929146800,0.0097704800,9.3494656100,0.0000004700
2025-01-30,103733.2500000000,106457.4400000000,103278.5400000000,104722.9400000000,19374.0747200000,-1677.0314888700,0.3489858400,0.0075924700,11.5633747700,0.0000005800
2025-01-31,104722.9400000000,106012.0000000000,101560.0000000000,102429.5600000000,21983.1819300000,1300.2956159100,0.5152987200,0.0088176800,10.5756001700,0.0000005300
2025-02-01,102429.5600000000,102783.7100000000,100279.5100000000,100635.6500000000,12290.9574700000,-1742.5011545200,0.6082702500,0.0061909400,14.5510992200,0.0000007300
2025-02-02,100635.6600000000,101456.6000000000,96150.0000000000,97700.5900000000,34619.4993900000,2553.3354896200,0.4243629400,0.0042563300,11.3608687800,0.0000005700
2025-02-03,97700.5900000000,102500.0100000000,91231.0000000000,101328.5200000000,75164.7385000000,563.3761007400,0.2856955300,0.0070104500,15.1064141500,0.0000007600
2025-02-04,101328.5100000000,101732.3100000000,96150.0000000000,97763.1300000000,40267.9869700000,-626.3782569400,0.4399362200,0.0054299100,35.5779335100,0.0000018000
2025-02-05,97763.1400000000,99149.0000000000,96155.0000000000,96612.4300000000,26233.3044400000,-1355.3166692500,0.4670320900,0.0011696500,51.4686008500,0.0000026000
2025-02-06,96612.4400000000,99120.0000000000,95676.6400000000,96554.3500000000,23515.2040500000,-598.5798625100,0.5568244800,0.0036561400,37.8877233000,0.0000019100
2025-02-07,96554.3500000000,100137.9900000000,95620.3400000000,96506.8000000000,31794.2206500000,-286.3365231000,0.4181858200,0.0046322400,14.1413683700,0.0000007100
2025-02-08,96506.8000000000,96880.0000000000,95688.0000000000,96444.7400000000,10147.2429400000,1000.7522426400,0.5367863600,0.0009962800,13.0920509200,0.0000006600
2025-02-09,96444.7500000000,97323.0900000000,94713.0000000000,96462.7500000000,14120.9161300000,272.7092714000,0.4757930200,0.0054167300,104.0952897600,0.0000052500
2025-02-10,96462.7500000000,98345.0000000000,95256.0000000000,97430.8200000000,20572.8753700000,-1192.9679162300,0.5282519200,0.0074194300,13.6290815500,0.0000006900
2025-02-11,97430.8200000000,98478.4200000000,94876.8800000000,95778.2000000000,18647.7637900000,1185.1510128500,0.4184573800,0.0033352200,40.3759523900,0.0000020400
2025-02-12,95778.2100000000,98119.9900000000,94088.2300000000,97869.9900000000,29151.1662500000,-89.0414887800,0.4404379200,0.0064981200,13.8563030400,0.0000007000
2025-02-13,97870.0000000000,98083.9100000000,95217.3600000000,96608.1400000000,19921.7761600000,2136.3171909300,0.5068614000,0.0040479900,10.1575219600,0.0000005100
2025-02-14,96608.1300000000,98826.0000000000,96252.8200000000,97500.4800000000,18173.0264600000,-2289.3488673700,0.4690174300,0.0053090800,13.2995682700,0.0000006700
2025-02-15,97500.4700000000,97972.2600000000,97223.5800000000,97569.6600000000,7349.3768300000,-109.9812264600,0.5075985100,0.0033431100,8.3567011400,0.0000004200
2025-02-16,97569.6700000000,97704.4700000000,96046.1800000000,96118.1200000000,8191.4249000000,-34.3733992400,0.6205802600,0.0024217000,5.9697717400,0.0000003000
2025-02-17,96118.1200000000,97046.5900000000,95205.0000000000,95780.0000000000,16492.0451000000,1231.9505212400,0.5440393300,0.0051814400,9.3615489900,0.0000004700
2025-02-18,95780.0100000000,96753.9100000000,93388.0900000000,95671.7400000000,23368.1947100000,1464.9608953900,0.4908754200,0.0085300400,13.4105954200,0.0000006800
2025-02-19,95671.7400000000,96899.9900000000,95029.9900000000,96644.3700000000,16438.5095400000,226.5437733000,0.4626523600,0.0071925800,7.9643761800,0.0000004000
2025-02-20,96644.3700000000,98711.3600000000,96415.0900000000,98305.0000000000,17057.3917700000,-3089.3606310200,0.4071363500,0.0045705400,8.6648472100,0.0000004400
2025-02-21,98305.0100000000,99475.0000000000,94871.9500000000,96181.9800000000,32249.2814000000,3926.1136353500,0.4459114100,0.0031655500,9.8055772500,0.0000004900
2025-02-22,96181.9900000000,96980.0000000000,95770.4900000000,96551.0100000000,11268.1770800000,2320.8387571400,0.3750174200,0.0061244600,7.3253781500,0.0000003700
2025-02-23,96551.0100000000,96650.0000000000,95227.9400000000,96258.0000000000,10884.8491300000,358.0944385800,0.5659700200,0.0008994100,6.5534138500,0.0000003300
2025-02-24,96258.0000000000,96500.0000000000,91349.2600000000,91552.8800000000,31550.1029900000,35.6355466400,0.4574746200,0.0048754000,10.4640397400,0.0000005300
2025-02-25,91552.8800000000,92540.6900000000,86050.9900000000,88680.4000000000,78333.1111100000,9143.4691971800,0.2523450100,0.0047956100,20.3652645900,0.0000010300
2025-02-26,88680.3900000000,89414.1500000000,82256.0100000000,84250.0900000000,56893.5440900000,2657.6712730100,0.4637203500,0.0068027700,19.9534635400,0.0000010100
2025-02-27,84250.0900000000,87078.4600000000,82716.4900000000,84708.5800000000,42505.4543900000,-887.2331071700,0.3299146600,0.0053436100,15.4219965700,0.0000007800
2025-02-28,84708.5700000000,85120.0000000000,78258.5200000000,84349.9400000000,83648.0396900000,-540.4199470600,0.2242293700,0.0045453500,16.0049952300,0.0000008100
2025-03-01,84349.9500000000,86558.0000000000,83824.7800000000,86064.5300000000,25785.0546400000,-971.2321760400,0.4021306800,-0.0022508400,7.6753029900,0.0000003900
2025-03-02,86064.5400000000,95000.0000000000,85050.6000000000,94270.0000000000,54889.0904500000,-5411.2091748200,0.4759512700,-0.0050236000,9.6496702600,0.0000004900
2025-03-03,94269.9900000000,94416.4600000000,85117.1100000000,86220.6100000000,59171.1021800000,1770.7906866700,0.4642535200,0.0027567500,18.8662614600,0.0000009500
2025-03-04,86221.1600000000,88967.5200000000,81500.0000000000,87281.9800000000,55609.1070600000,-668.1627789800,0.3116761400,0.0009022000,13.7068741400,0.0000006900
2025-03-05,87281.9800000000,91000.0000000000,86334.5300000000,90606.0100000000,38264.0116300000,-26.8010688600,0.2879054600,0.0039240500,11.0147658100,0.0000005600
2025-03-06,90606.0000000000,92810.6400000000,87836.0000000000,89931.8900000000,34342.4490200000,-260.9950730200,0.3687895500,0.0053000700,22.3748640300,0.0000011300
2025-03-07,89931.8800000000,91283.0200000000,84667.0300000000,86801.7500000000,57980.3571300000,1839.0172349000,0.3604944400,0.0021182000,15.6362688100,0.0000007900
2025-03-08,86801.7400000000,86897.2500000000,85218.4700000000,86222.4500000000,12989.2305400000,-514.4357880600,0.5764160400,0.0010190400,5.0417325900,0.0000002500
2025-03-09,86222.4600000000,86500.0000000000,80000.0000000000,80734.3700000000,26115.3934500000,-18.4164174200,0.3071578000,0.0047360600,8.6336724000,0.0000004400
2025-03-10,80734.4800000000,84123.4600000000,77459.9100000000,78595.8600000000,47633.3840500000,3199.3916761200,0.3751277500,0.0020907000,32.4941727500,0.0000016400
2025-03-11,78595.8600000000,83617.4000000000,76606.0000000000,82932.9900000000,48770.0685300000,728.8170706200,0.3339488500,0.0041348200,20.3899821700,0.0000010300
2025-03-12,82932.9900000000,84539.8500000000,80607.6500000000,83680.1200000000,31933.9860000000,515.9855985200,0.3528461600,0.0023812100,21.8146925500,0.0000011000
2025-03-13,83680.1200000000,84336.3300000000,79939.9000000000,81115.7800000000,27546.2741200000,1573.2024294200,0.5044632400,0.0041805000,17.0968283500,0.0000008600
2025-03-14,81115.7800000000,85309.7100000000,80818.8400000000,83983.2000000000,26858.5275500000,-2218.9848174500,0.3837044200,0.0014517500,21.6126081300,0.0000010900
2025-03-15,83983.1900000000,84676.2800000000,83618.0000000000,84338.4400000000,11324.7332000000,-592.1529317200,0.3347085100,-0.0018951800,4.8923078600,0.0000002500
2025-03-16,84338.4400000000,85117.0400000000,81981.1200000000,82574.5300000000,17596.1253100000,237.8528866900,0.4379001800,0.0027063900,9.4636245200,0.0000004800
2025-03-17,82574.5200000000,84756.8300000000,82456.0000000000,84010.0300000000,17214.7435800000,-682.6080273000,0.4370182000,0.0045639100,12.8646415900,0.0000006500
2025-03-18,84010.0200000000,84021.7400000000,81134.6600000000,82715.0300000000,17610.8988300000,412.0712931900,0.3869025600,0.0019546700,11.1628280400,0.0000005600
2025-03-19,82715.0300000000,87000.0000000000,82547.1600000000,86845.9400000000,28151.0537400000,-4146.6780411900,0.3771481700,0.0039158500,14.5173043100,0.0000007300
2025-03-20,86845.9300000000,87453.6700000000,83655.2300000000,84223.3900000000,22090.3046300000,1155.8575648600,0.5315800300,0.0031423600,26.4087561400,0.0000013300
2025-03-21,84223.3800000000,84850.3300000000,83175.2500000000,84088.7900000000,11956.9744300000,-434.9099733500,0.4684471000,0.0043059300,8.6487760600,0.0000004400
2025-03-22,84088.7900000000,84539.1700000000,83625.1000000000,83840.5900000000,5420.2211400000,-447.7584853800,0.5565673400,0.0014683600,30.3786107000,0.0000015300
2025-03-23,83840.5900000000,86129.6400000000,83809.7500000000,86082.5000000000,8461.9781300000,-815.7755892800,0.4883231400,0.0006628400,8.7503620700,0.0000004400
2025-03-24,86082.5000000000,88765.4300000000,85519.0900000000,87498.1600000000,30115.6211100000,-8155.6864688200,0.3637325500,0.0004042100,10.6641882600,0.0000005400
2025-03-25,87498.1600000000,88539.6300000000,86310.0000000000,87392.8700000000,22643.2524800000,-4757.0153074300,0.5723734600,-0.0020225300,13.2052726700,0.0000006700
2025-03-26,87392.8800000000,88275.0000000000,85860.0000000000,86909.1700000000,18408.7848500000,-607.8273318900,0.5755743300,0.0007737300,14.7297455900,0.0000007400
2025-03-27,86909.1700000000,87756.3900000000,85800.0000000000,87232.0100000000,17098.0389700000,-784.7933948000,0.3225995300,0.0006485200,11.2697092900,0.0000005700
2025-03-28,87232.0100000000,87515.6700000000,83585.0000000000,84424.3800000000,27182.7316900000,4258.4527747600,0.5197585000,0.0047797200,40.9832100400,0.0000020700
2025-03-29,84424.3800000000,84624.7300000000,81644.8100000000,82648.5400000000,11696.3986400000,680.4034859300,0.3348173600,0.0044747300,6.8220767200,0.0000003400
2025-03-30,82648.5300000000,83534.6400000000,81565.0000000000,82389.9900000000,9864.4950800000,-26.1344947600,0.4581471600,0.0017100400,10.7647538900,0.0000005400
2025-03-31,82390.0000000000,83943.0800000000,81278.5200000000,82550.0100000000,20569.1388500000,1346.4679400300,0.4086928400,0.0038341400,13.5742465800,0.0000006800
2025-04-01,82550.0000000000,85579.4600000000,82432.7400000000,85158.3400000000,20190.3969700000,-658.6869344500,0.3995179900,0.0023411900,11.0322213400,0.0000005600
