date,open,high,low,close,Volume BTC,Volume USD,Target,Daily_Return,High_Low_Spread,Close_Open_Spread,MA_7,MA_30
2016-12-02,751.55,778.07,750.77,769.99,6181050.26,8062.0,0,0.024467802022352325,27.300000000000068,18.440000000000055,740.2300000000001,725.369
2016-12-03,770.91,770.99,752.41,762.79,2107293.54,2763.36,0,-0.009350770789231078,18.58000000000004,-8.120000000000005,744.9328571428572,728.0943333333332
2016-12-04,762.97,762.97,752.41,761.99,2385412.41,3143.49,0,-0.001048781447056113,10.56000000000006,-0.9800000000000182,750.0571428571428,730.0613333333333
2016-12-05,762.0,762.09,743.0,750.0,4155543.78,5540.78,1,-0.015735114634050307,19.090000000000032,-12.0,752.7742857142857,731.607
2016-12-06,749.51,759.9,747.99,758.91,5062327.13,6703.0,1,0.01187999999999989,11.909999999999968,9.399999999999977,756.7628571428571,733.23
2016-12-07,758.97,769.61,751.78,766.85,3616332.71,4745.99,1,0.010462373667496916,17.83000000000004,7.8799999999999955,760.3042857142857,735.2416666666667
2016-12-08,764.05,772.01,762.29,767.96,3438246.11,4475.48,1,0.001447479950446695,9.720000000000027,3.910000000000082,762.6414285714287,737.1673333333333
2016-12-09,766.84,773.99,766.29,769.49,2200017.6,2855.94,1,0.0019922912651699765,7.7000000000000455,2.6499999999999773,762.5699999999999,738.8023333333333
2016-12-10,769.57,774.12,768.11,772.35,1698016.64,2197.94,0,0.0037167474561072833,6.009999999999991,2.7799999999999727,763.9357142857142,740.7306666666667
2016-12-11,772.28,772.28,764.01,768.19,1058389.27,1378.71,1,-0.005386159124749046,8.269999999999982,-4.089999999999918,764.8214285714286,742.4763333333334
2016-12-12,768.97,779.0,768.96,777.93,2163450.23,2790.93,1,0.012679154896575007,10.039999999999964,8.959999999999923,768.8114285714286,744.974
2016-12-13,777.0,793.27,765.1,778.71,3767383.2,4840.32,0,0.0010026609077937731,28.16999999999996,1.7100000000000364,771.6400000000001,747.5473333333333
2016-12-14,775.35,781.0,770.74,776.29,1793918.87,2309.6,0,-0.0031077037664857254,10.259999999999991,0.9399999999999409,772.9885714285714,749.9336666666667
2016-12-15,777.03,779.08,771.0,774.79,2290042.69,2948.47,1,-0.0019322675804145373,8.080000000000041,-2.240000000000009,773.9642857142857,752.066
2016-12-16,776.3,782.46,771.24,780.35,2561600.07,3290.32,1,0.007176138050310588,11.220000000000027,4.050000000000068,775.5157142857142,753.478
2016-12-17,781.32,790.88,780.36,788.4,1876973.65,2387.99,1,0.010315883898250666,10.519999999999982,7.079999999999927,777.8085714285716,755.1913333333334
2016-12-18,788.3,790.99,780.0,788.68,1981286.28,2516.86,1,0.0003551496702181023,10.990000000000009,0.37999999999999545,780.7357142857143,756.6143333333333
2016-12-19,788.34,794.39,787.01,790.65,3069394.12,3878.35,1,0.0024978444996703875,7.3799999999999955,2.3099999999999454,782.5528571428571,757.9836666666666
2016-12-20,791.03,803.0,787.1,801.02,3156234.61,3979.47,1,0.013115790805033889,15.899999999999977,9.990000000000009,785.7399999999999,760.448
2016-12-21,798.65,830.01,796.82,828.1,7502025.03,9191.56,1,0.03380689620733568,33.18999999999994,29.450000000000045,793.1414285714285,763.4856666666667
2016-12-22,832.02,875.0,827.29,858.94,10296745.43,12029.93,1,0.03724187900012077,47.710000000000036,26.920000000000073,805.1628571428571,767.23
2016-12-23,858.94,920.0,858.93,916.0,14525838.63,16185.92,0,0.06643071693016966,61.07000000000005,57.059999999999945,824.5414285714286,773.091
2016-12-24,914.48,918.5,878.89,892.63,5390303.22,5987.56,0,-0.025513100436681202,39.610000000000014,-21.850000000000023,839.4314285714285,778.322
2016-12-25,892.61,894.97,859.0,891.67,3478222.78,3974.2,1,-0.0010754736004839893,35.97000000000003,-0.9400000000000546,854.1442857142857,783.4766666666667
2016-12-26,890.65,905.18,888.0,899.1,3111630.61,3461.33,1,0.008332679130171439,17.17999999999995,8.450000000000045,869.6371428571429,789.1176666666667
2016-12-27,897.82,936.42,891.0,929.92,6613609.53,7170.3,1,0.034278723167612046,45.41999999999996,32.09999999999991,888.0514285714287,795.9110000000001
2016-12-28,930.34,975.97,929.49,975.97,11488843.01,12023.35,0,0.04952038885065391,46.48000000000002,45.629999999999995,909.1757142857142,804.0773333333333
2016-12-29,976.46,980.74,950.0,968.99,7528704.36,7785.7,0,-0.007151859175999253,30.74000000000001,-7.470000000000027,924.897142857143,812.0106666666667
2016-12-30,969.99,970.0,931.0,959.03,10164057.18,10687.6,1,-0.010278743846685812,39.0,-10.960000000000036,931.0442857142858,819.243
2016-12-31,959.54,966.37,944.11,964.32,3850228.19,4029.84,1,0.005515990115012137,22.25999999999999,4.780000000000086,941.2857142857143,826.3336666666668
2017-01-01,966.34,1005.0,960.53,998.8,6579903.85,6665.42,1,0.03575576572092243,44.47000000000003,32.45999999999992,956.59,833.9606666666666
2017-01-02,997.75,1032.0,990.01,1014.1,8190254.59,8085.06,1,0.015318382058470137,41.99000000000001,16.350000000000023,973.0185714285714,842.3376666666667
2017-01-03,1011.44,1039.0,999.99,1036.99,8955192.92,8779.72,1,0.02257173848732874,39.00999999999999,25.549999999999955,988.3142857142857,851.5043333333334
2017-01-04,1035.51,1139.89,1028.56,1122.56,23257162.08,21371.6,0,0.08251767133723553,111.33000000000015,87.04999999999995,1009.2557142857142,863.923
2017-01-05,1114.38,1136.72,885.41,994.02,35036904.22,34736.36,0,-0.11450612884834666,251.31000000000006,-120.36000000000013,1012.8314285714285,871.76
2017-01-06,1004.73,1026.99,871.0,891.56,25238781.34,27597.93,1,-0.10307639685318204,155.99,-113.17000000000007,1003.1928571428571,875.917
2017-01-07,894.02,906.0,812.28,897.14,17026388.21,19697.24,1,0.006258692628650975,93.72000000000003,3.1200000000000045,993.5957142857143,880.223
2017-01-08,906.2,941.81,881.3,906.17,8088448.27,8849.68,0,0.010065318679358892,60.50999999999999,-0.030000000000086402,980.3628571428571,884.7790000000001
2017-01-09,909.8,912.87,875.0,899.99,7733150.91,8663.98,1,-0.006819912378472015,37.870000000000005,-9.809999999999945,964.0614285714286,889.0336666666666
2017-01-10,896.09,912.47,889.41,907.96,7157833.4,7931.46,0,0.008855653951710618,23.06000000000006,11.870000000000005,945.6285714285714,893.6926666666666
2017-01-11,905.05,918.4,755.0,788.81,29111252.67,35446.63,1,-0.13122824794043797,163.39999999999998,-116.24000000000001,897.9499999999999,894.0553333333334
2017-01-12,778.7,832.99,751.34,816.0,13545426.73,17298.71,1,0.03446964414751341,81.64999999999998,37.299999999999955,872.5185714285714,895.2983333333334
2017-01-13,807.51,831.4,775.0,826.9,9133431.3,11298.84,0,0.013357843137254966,56.39999999999998,19.389999999999986,863.2814285714286,896.9853333333334
2017-01-14,825.98,837.76,810.0,819.66,5442676.2,6581.1,1,-0.0087555931793446,27.75999999999999,-6.32000000000005,852.2128571428572,898.481
2017-01-15,819.52,823.45,808.0,822.47,3432426.03,4203.56,1,0.0034282507381109273,15.450000000000045,2.9500000000000455,840.2557142857142,899.885
2017-01-16,821.86,835.0,818.09,829.62,5082219.0,6136.18,1,0.008693326200347684,16.909999999999968,7.759999999999991,830.2028571428572,901.259
2017-01-17,831.76,908.5,827.0,906.08,10693223.8,12173.38,0,0.092162676888214,81.5,74.32000000000005,829.9342857142857,905.1723333333333
2017-01-18,905.95,915.99,851.74,876.74,9689310.45,11022.4,1,-0.03238124668903408,64.25,-29.210000000000036,842.4957142857141,908.042
2017-01-19,887.69,910.0,878.89,900.46,9904314.22,11066.52,0,0.02705477108378762,31.110000000000014,12.769999999999982,854.5614285714285,911.3566666666667
2017-01-20,902.23,902.43,880.0,895.62,5904057.73,6605.45,1,-0.005375030539946257,22.42999999999995,-6.610000000000014,864.3785714285714,913.6073333333333
2017-01-21,895.81,928.0,895.0,921.1,5329454.56,5817.93,0,0.028449565664009357,33.0,25.290000000000077,878.87,915.6793333333334
2017-01-22,921.98,937.74,886.76,919.39,6476841.64,7066.33,1,-0.0018564759526653596,50.98000000000002,-2.590000000000032,892.7157142857143,915.7923333333333
2017-01-23,923.75,927.57,913.21,921.39,3073522.47,3339.46,0,0.0021753553986882945,14.360000000000014,-2.3600000000000136,905.8257142857143,916.751
2017-01-24,913.15,923.0,886.27,893.0,7978981.16,8821.87,0,-0.030812142523795605,36.73000000000002,-20.149999999999977,903.9571428571428,916.7953333333334
2017-01-25,885.47,904.01,884.5,892.95,4724511.12,5289.95,1,-5.599104143327871e-05,19.50999999999999,7.480000000000018,906.2728571428571,916.5903333333334
2017-01-26,893.25,919.49,892.86,916.34,4635817.25,5107.77,1,0.026194075816115214,26.629999999999995,23.090000000000032,908.5414285714286,916.1376666666667
2017-01-27,914.95,924.88,908.01,917.84,4422003.07,4817.73,0,0.0016369469847437035,16.870000000000005,2.8899999999999864,911.7157142857143,914.2
2017-01-28,918.02,920.99,913.08,917.75,1050315.48,1144.75,0,-9.805630611003924e-05,7.909999999999968,-0.2699999999999818,911.2371428571429,912.4920000000001
2017-01-29,918.6,919.99,910.45,913.1,1210874.32,1322.86,1,-0.005066739308090429,9.539999999999964,-5.5,910.3385714285714,910.961
2017-01-30,913.12,923.0,910.0,921.08,2750934.15,2997.2,1,0.00873945898587225,13.0,7.960000000000036,910.2942857142858,909.5196666666667
2017-01-31,919.99,970.0,917.5,965.01,8839243.99,9315.91,1,0.0476940113779476,52.5,45.01999999999998,920.5814285714287,908.3933333333333
2017-02-01,963.99,986.96,962.0,983.36,6669709.8,6874.21,1,0.01901534699122287,24.960000000000036,19.370000000000005,933.4971428571429,907.3686666666667
2017-02-02,983.79,1011.65,973.12,1008.18,8158190.25,8205.72,1,0.025239993491701807,38.52999999999997,24.389999999999986,946.617142857143,906.4083333333333
2017-02-03,1009.15,1022.64,987.01,1012.64,10899361.44,10799.51,1,0.0044238132079590375,35.629999999999995,3.490000000000009,960.16,902.7443333333334
2017-02-04,1015.06,1044.23,1004.0,1034.44,5857358.53,5725.94,0,0.021527887501975096,40.23000000000002,19.38000000000011,976.83,904.0916666666667
2017-02-05,1033.72,1034.6,1004.7,1014.57,4387548.42,4318.54,1,-0.01920846061637216,29.899999999999864,-19.149999999999977,991.3257142857143,908.1919999999999
2017-02-06,1010.03,1031.94,1005.1,1023.7,5176624.63,5069.03,1,0.008998886227662872,26.840000000000032,13.670000000000073,1005.9857142857144,912.4106666666667
2017-02-07,1024.0,1056.25,1021.3,1054.12,5509558.04,5280.65,1,0.029715737032333545,34.950000000000045,30.11999999999989,1018.7157142857143,917.3423333333334
2017-02-08,1052.48,1070.0,1025.0,1056.99,10005034.74,9568.8,0,0.0027226501726560493,45.0,4.509999999999991,1029.2342857142858,922.5756666666667
2017-02-09,1051.73,1074.69,913.73,981.96,24875574.97,24957.61,1,-0.07098458831209375,160.96000000000004,-69.76999999999998,1025.4885714285715,925.0423333333333
2017-02-10,985.71,1010.68,950.0,997.57,10395040.24,10634.42,1,0.01589677787282584,60.67999999999995,11.860000000000014,1023.3357142857143,932.001
2017-02-11,995.49,1020.0,987.62,1011.98,4462704.29,4426.59,0,0.014445101596880283,32.379999999999995,16.49000000000001,1020.1271428571429,938.5336666666666
2017-02-12,1011.01,1011.97,991.98,1001.63,2668338.13,2662.09,0,-0.010227474851281615,19.99000000000001,-9.379999999999995,1018.2785714285716,944.358
2017-02-13,1000.73,1007.89,975.1,1000.25,4515153.39,4540.29,1,-0.0013777542605553084,32.789999999999964,-0.4800000000000182,1014.9285714285714,950.3776666666666
2017-02-14,1000.74,1019.0,987.97,1011.51,6580183.46,6536.91,1,0.011257185703574146,31.029999999999973,10.769999999999982,1008.8414285714287,956.6790000000001
2017-02-15,1008.88,1013.8,1000.97,1011.53,3123812.22,3095.66,1,1.9772419452168677e-05,12.829999999999927,2.6499999999999773,1002.3471428571429,962.7426666666667
2017-02-16,1011.53,1043.21,1010.75,1032.7,6170238.86,5996.1,1,0.020928692179174258,32.460000000000036,21.170000000000073,1009.5957142857143,966.9633333333334
2017-02-17,1032.7,1064.99,1031.98,1055.46,6386285.16,6085.02,1,0.022039314418514477,33.00999999999999,22.75999999999999,1017.8657142857144,972.9206666666666
2017-02-18,1055.46,1068.99,1046.14,1056.4,4741677.69,4471.03,0,0.0008906069391545479,22.84999999999991,0.9400000000000546,1024.2114285714285,978.1186666666667
2017-02-19,1056.4,1061.9,1039.07,1051.8,2388775.41,2270.85,1,-0.004354411207875941,22.830000000000155,-4.600000000000136,1031.3785714285716,983.3246666666668
2017-02-20,1051.8,1089.99,1044.39,1084.0,3902264.53,3664.0,1,0.030614185206313094,45.59999999999991,32.200000000000045,1043.3428571428572,988.7546666666666
2017-02-21,1084.0,1126.86,1077.0,1124.62,9273043.86,8394.92,1,0.03747232472324713,49.8599999999999,40.61999999999989,1059.5014285714285,995.5956666666666
2017-02-22,1124.62,1143.0,1098.16,1130.01,13145511.0,11672.0,1,0.004792729988796207,44.83999999999992,5.3900000000001,1076.4271428571428,1002.5496666666666
2017-02-23,1130.01,1193.92,1120.73,1188.11,13556658.98,11752.03,0,0.051415474199343336,73.19000000000005,58.09999999999991,1098.6285714285714,1012.3866666666667
2017-02-24,1188.11,1220.0,1091.1,1180.14,23022719.16,19597.57,0,-0.006708133085320256,128.9000000000001,-7.9699999999998,1116.44,1021.9596666666665
2017-02-25,1180.14,1184.73,1127.0,1152.2,7226356.76,6238.36,1,-0.02367515718474089,57.73000000000002,-27.940000000000055,1130.1257142857144,1029.8216666666665
2017-02-26,1152.2,1184.97,1133.0,1179.05,4127618.08,3536.49,1,0.02330324596424216,51.97000000000003,26.84999999999991,1148.3042857142857,1038.5286666666666
2017-02-27,1179.05,1197.99,1169.0,1194.64,5508029.79,4638.0,0,0.013222509647597747,28.99000000000001,15.590000000000146,1164.1100000000001,1047.7583333333334
2017-02-28,1194.64,1209.99,1176.27,1191.21,9013416.33,7559.42,1,-0.0028711578383446845,33.72000000000003,-3.4300000000000637,1173.6228571428571,1057.0286666666666
2017-03-01,1191.21,1231.0,1188.3,1226.39,7276042.54,6012.98,1,0.029532995861351052,42.700000000000045,35.180000000000064,1187.3914285714286,1067.2056666666665
2017-03-02,1226.39,1283.25,1215.0,1257.6,9678454.84,7761.85,1,0.02544867456518718,68.25,31.20999999999981,1197.3185714285714,1076.9586666666667
2017-03-03,1257.6,1298.0,1255.0,1285.33,9615648.42,7545.48,0,0.022049936386768554,43.0,27.730000000000018,1212.3457142857144,1087.0243333333333
2017-03-04,1285.33,1289.55,1230.0,1260.0,6237313.77,4951.0,1,-0.01970700131483738,59.549999999999955,-25.329999999999927,1227.7457142857143,1095.4183333333333
2017-03-05,1260.0,1275.0,1240.0,1273.0,3809526.44,3026.02,1,0.01031746031746028,35.0,13.0,1241.1671428571428,1104.097
2017-03-06,1273.0,1285.0,1251.0,1278.49,5420539.75,4249.47,0,0.004312647289866467,34.0,5.490000000000009,1253.1457142857143,1112.232
2017-03-07,1278.49,1281.62,1175.97,1233.05,17887749.61,14450.04,0,-0.035541928368622355,105.64999999999986,-45.440000000000055,1259.122857142857,1119.5146666666667
2017-03-08,1233.05,1245.49,1145.5,1150.05,15896181.2,13391.55,1,-0.0673127610396983,99.99000000000001,-83.0,1248.217142857143,1123.7263333333333
2017-03-09,1150.05,1208.0,1135.01,1190.89,9018801.31,7653.86,0,0.03551149950002186,72.99000000000001,40.840000000000146,1238.6871428571428,1128.2853333333335
2017-03-10,1190.89,1350.0,975.0,1116.97,38529724.81,33194.61,1,-0.062071224042522855,375.0,-73.92000000000007,1214.6357142857144,1130.2846666666667
2017-03-11,1116.97,1198.0,1106.51,1176.55,8528948.13,7346.55,1,0.05334073430799391,91.49000000000001,59.57999999999993,1202.7142857142858,1136.771
2017-03-12,1176.55,1241.85,1170.9,1226.62,7003314.41,5793.91,1,0.04255662742764854,70.94999999999982,50.069999999999936,1196.0885714285712,1144.406
2017-03-13,1226.62,1249.02,1215.43,1242.46,6955370.87,5630.79,1,0.012913534754039668,33.58999999999992,15.840000000000146,1190.9414285714286,1152.0886666666668
2017-03-14,1242.46,1260.0,1226.5,1245.86,7156458.55,5745.5,1,0.002736506607858402,33.5,3.3999999999998636,1192.7714285714285,1160.2296666666666
2017-03-15,1245.86,1260.0,1238.32,1257.32,4908117.86,3920.35,0,0.009198465317130422,21.680000000000064,11.460000000000036,1208.0957142857144,1168.7986666666666
2017-03-16,1257.32,1258.96,1130.0,1172.62,18263170.71,15244.87,0,-0.06736550758756721,128.96000000000004,-84.70000000000005,1205.4857142857143,1174.169
2017-03-17,1172.62,1173.23,1063.0,1071.02,18710285.4,16703.78,0,-0.086643584451911,110.23000000000002,-101.59999999999991,1198.9214285714284,1176.1520000000003
2017-03-18,1071.02,1099.0,944.36,969.4,21545200.42,21291.94,1,-0.0948815148176505,154.64,-101.62,1169.3285714285714,1174.0420000000001
2017-03-19,969.4,1063.7,969.4,1017.97,12327661.82,12196.14,1,0.05010315659170628,94.30000000000007,48.57000000000005,1139.5214285714285,1172.7923333333333
2017-03-20,1017.97,1053.0,1010.01,1035.96,7753027.09,7486.66,1,0.017672426495869198,42.99000000000001,17.99000000000001,1110.0214285714285,1172.111
2017-03-21,1035.96,1117.9,1034.92,1114.39,12068049.72,11125.5,0,0.0757075562763041,82.98000000000002,78.43000000000006,1091.24,1174.1973333333335
2017-03-22,1114.39,1114.39,988.0,1037.56,15060114.15,14520.38,0,-0.06894354759105892,126.3900000000001,-76.83000000000015,1059.8457142857144,1172.6493333333335
2017-03-23,1037.56,1054.4,1010.69,1029.65,6134595.75,5917.0,0,-0.0076236554994408845,43.710000000000036,-7.9099999999998545,1039.4214285714286,1169.4836666666667
2017-03-24,1029.65,1032.0,920.0,929.06,15691519.3,16066.46,1,-0.09769339095809271,112.0,-100.59000000000015,1019.1414285714285,1162.7853333333333
2017-03-25,929.06,963.36,891.33,956.02,12469415.59,13507.18,1,0.029018577917464983,72.02999999999997,26.960000000000036,1017.2300000000001,1155.0489999999998
2017-03-26,956.02,997.0,937.52,960.0,8735685.94,9005.18,1,0.0041630928223259644,59.48000000000002,3.980000000000018,1008.9485714285714,1147.7109999999998
2017-03-27,960.0,1043.0,952.95,1039.92,8753826.09,8687.09,1,0.08325000000000005,90.04999999999995,79.92000000000007,1009.5142857142857,1143.9683333333335
2017-03-28,1039.92,1068.26,1014.9,1043.99,9531808.18,9109.22,0,0.0039137625971228385,53.360000000000014,4.069999999999936,999.4571428571428,1139.4663333333333
2017-03-29,1043.99,1059.43,1008.16,1035.96,9675900.4,9379.72,0,-0.007691644555982258,51.270000000000095,-8.029999999999973,999.2285714285715,1134.177
2017-03-30,1035.96,1050.17,1017.14,1033.7,8918956.47,8644.96,1,-0.0021815514112514256,33.030000000000086,-2.259999999999991,999.8071428571428,1128.9266666666667
2017-03-31,1033.7,1081.0,1031.43,1070.31,12711331.62,12058.79,1,0.03541646512527796,49.569999999999936,36.6099999999999,1019.9857142857144,1123.724
2017-04-01,1070.31,1097.0,1061.64,1083.94,5617187.43,5209.01,0,0.012734628285263172,35.3599999999999,13.63000000000011,1038.26,1117.9353333333336
2017-04-02,1083.94,1100.0,1066.49,1078.01,8269728.69,7635.31,1,-0.0054707825156374845,33.50999999999999,-5.930000000000064,1055.1185714285714,1111.0246666666667
2017-04-03,1078.01,1152.0,1076.19,1144.77,12487637.63,11076.86,0,0.061928924592536294,75.80999999999995,66.75999999999999,1070.097142857143,1107.1836666666668
2017-04-04,1144.77,1162.93,1118.85,1143.0,8468987.32,7418.36,0,-0.001546162111166427,44.080000000000155,-1.7699999999999818,1084.2414285714287,1102.8503333333333
2017-04-05,1143.0,1145.0,1111.0,1134.58,6291139.39,5581.47,1,-0.007366579177602861,34.0,-8.420000000000073,1098.33,1098.0533333333333
2017-04-06,1134.58,1201.37,1134.36,1190.85,10690571.43,9134.3,0,0.049595445010488515,67.00999999999999,56.26999999999998,1120.78,1096.6466666666668
2017-04-07,1190.85,1202.0,1176.0,1190.66,6486716.5,5450.27,0,-0.00015954990133082436,26.0,-0.1899999999998272,1137.972857142857,1098.0003333333334
2017-04-08,1190.66,1197.3,1166.66,1184.03,3224244.36,2720.8,1,-0.005568340248265802,30.639999999999873,-6.630000000000109,1152.2714285714285,1097.7716666666668
2017-04-09,1184.03,1216.87,1173.98,1206.2,5764917.28,4817.38,1,0.018724187731729902,42.88999999999987,22.170000000000073,1170.5842857142857,1100.7459999999999
2017-04-10,1206.2,1219.71,1195.0,1209.25,4416613.87,3656.82,1,0.002528602221853804,24.710000000000036,3.0499999999999545,1179.7957142857142,1101.836
2017-04-11,1209.25,1229.0,1198.02,1218.99,4229830.76,3487.75,0,0.008054579284680674,30.980000000000018,9.740000000000009,1190.6514285714286,1101.5816666666665
2017-04-12,1218.99,1224.57,1208.0,1212.17,4224875.8,3475.19,0,-0.005594795691515109,16.569999999999936,-6.819999999999936,1201.7357142857143,1100.5720000000001
2017-04-13,1212.17,1219.45,1141.0,1172.91,8410777.07,7135.29,0,-0.032388196375095935,78.45000000000005,-39.25999999999999,1199.1728571428573,1098.1403333333333
2017-04-14,1172.91,1193.0,1142.0,1170.34,10475598.06,8982.72,1,-0.0021911314593618947,51.0,-2.5700000000001637,1196.27,1095.2410000000002
2017-04-15,1170.34,1192.5,1165.0,1173.45,2128067.82,1804.45,0,0.002657347437496904,27.5,3.1100000000001273,1194.7585714285713,1095.2686666666666
2017-04-16,1173.45,1179.3,1150.0,1162.31,3094769.46,2663.99,1,-0.009493374238357055,29.299999999999955,-11.1400000000001,1188.4885714285715,1098.3116666666667
2017-04-17,1162.31,1192.5,1161.0,1176.54,4210491.81,3568.83,1,0.012242861198819677,31.5,14.230000000000018,1183.8157142857142,1105.2163333333333
2017-04-18,1176.54,1210.0,1175.95,1202.58,6636764.68,5514.17,1,0.0221326941710438,34.049999999999955,26.039999999999964,1181.4714285714285,1111.37
2017-04-19,1202.58,1209.99,1190.0,1203.98,7247878.76,6046.52,1,0.0011641637146801997,19.99000000000001,1.400000000000091,1180.3014285714287,1116.9706666666668
2017-04-20,1203.98,1243.88,1201.66,1234.19,7299836.83,5970.91,1,0.0250917789332048,42.22000000000003,30.210000000000036,1189.0557142857142,1120.964
2017-04-21,1234.19,1252.32,1231.65,1243.61,6189234.63,4984.49,0,0.007632536319367222,20.669999999999845,9.419999999999845,1199.5228571428572,1127.8323333333333
2017-04-22,1243.61,1247.15,1199.0,1233.2,5065733.74,4122.37,1,-0.008370791486076667,48.15000000000009,-10.409999999999854,1208.0585714285714,1134.6173333333331
2017-04-23,1233.2,1248.99,1223.42,1241.99,3219987.14,2604.72,1,0.007127797599740582,25.569999999999936,8.789999999999964,1219.4414285714286,1145.0483333333332
2017-04-24,1241.99,1254.0,1234.0,1253.58,3787704.79,3048.04,1,0.00933179816262597,20.0,11.589999999999918,1230.4471428571428,1154.967
2017-04-25,1253.58,1280.0,1251.07,1269.0,6651231.27,5249.77,1,0.012300770593021593,28.930000000000064,15.420000000000073,1239.935714285714,1165.267
2017-04-26,1269.0,1330.0,1265.0,1287.99,11237494.55,8685.55,1,0.01496453900709227,65.0,18.99000000000001,1251.9371428571428,1173.5359999999998
2017-04-27,1287.99,1342.02,1285.0,1331.53,8807415.32,6668.0,0,0.03380461028424131,57.01999999999998,43.539999999999964,1265.8428571428572,1183.1206666666667
2017-04-28,1331.53,1347.02,1299.0,1330.7,10882526.4,8234.28,1,-0.0006233430715041344,48.01999999999998,-0.8299999999999272,1278.2842857142857,1192.9453333333333
2017-04-29,1330.7,1342.8,1316.0,1333.0,5226089.45,3927.45,1,0.001728413616893354,26.799999999999955,2.2999999999999545,1292.5414285714287,1202.9219999999998
2017-04-30,1333.0,1356.0,1315.68,1350.21,4718587.81,3536.18,1,0.012910727681920475,40.319999999999936,17.210000000000036,1308.0014285714285,1212.252
2017-05-01,1350.21,1425.0,1341.22,1390.86,11920971.92,8602.88,1,0.03010642788899487,83.77999999999997,40.649999999999864,1327.6128571428574,1222.4826666666665
2017-05-02,1390.86,1481.73,1388.0,1447.75,12835457.62,8920.17,1,0.040902750816042,93.73000000000002,56.8900000000001,1353.1485714285716,1234.8073333333334
2017-05-03,1447.75,1516.04,1431.02,1503.22,16342395.53,11052.34,1,0.038314626144016595,85.01999999999998,55.47000000000003,1383.8957142857143,1246.7556666666667
2017-05-04,1503.22,1623.01,1444.94,1537.23,29012554.52,18824.97,0,0.02262476550338599,178.06999999999994,34.00999999999999,1413.2814285714287,1259.8966666666665
2017-05-05,1537.23,1609.0,1495.0,1514.9,24254113.78,15601.41,1,-0.014526128165596508,114.0,-22.329999999999927,1439.5957142857144,1272.574
2017-05-06,1514.9,1578.97,1505.0,1558.02,12174477.83,7898.17,0,0.028463925011551927,73.97000000000003,43.11999999999989,1471.7414285714287,1284.8129999999999
2017-05-07,1558.02,1565.0,1525.0,1554.01,11809645.33,7667.79,1,-0.0025737795406990394,40.0,-4.009999999999991,1500.8557142857142,1296.9246666666666
2017-05-08,1554.01,1653.97,1554.01,1649.54,30605645.62,19232.7,1,0.06147322089304441,99.96000000000004,95.52999999999997,1537.81,1312.4416666666666
2017-05-09,1649.54,1760.4,1616.05,1720.28,28716399.21,16793.24,1,0.04288468300253401,144.35000000000014,70.74000000000001,1576.7428571428572,1329.5776666666666
2017-05-10,1720.28,1794.21,1682.0,1772.58,19694962.35,11263.87,1,0.030402027576906132,112.21000000000004,52.299999999999955,1615.222857142857,1348.3553333333332
2017-05-11,1772.58,1892.0,1745.01,1828.45,26996647.4,14739.88,0,0.031519028760338186,146.99,55.87000000000012,1656.8257142857142,1368.6706666666666
2017-05-12,1828.45,1832.0,1650.0,1691.51,29854369.28,17061.7,1,-0.07489403593207367,182.0,-136.94000000000005,1682.0557142857142,1384.6486666666667
2017-05-13,1691.51,1785.82,1601.46,1776.89,17796170.28,10531.58,1,0.05047561054915439,184.3599999999999,85.38000000000011,1713.3228571428572,1404.7813333333331
2017-05-14,1776.89,1815.0,1753.0,1784.0,8585557.39,4816.73,0,0.00400137318573468,62.0,7.1099999999999,1746.1785714285713,1425.2366666666667
2017-05-15,1784.0,1784.0,1682.56,1705.48,22943567.22,13312.2,0,-0.04401345291479819,101.44000000000005,-78.51999999999998,1754.17,1442.971
2017-05-16,1705.48,1750.0,1641.22,1700.01,28117414.51,16473.76,1,-0.0032073082064872915,108.77999999999997,-5.470000000000027,1751.2742857142857,1460.8943333333334
2017-05-17,1700.01,1840.42,1670.01,1782.99,31587033.39,17790.68,1,0.04881147757954363,170.41000000000008,82.98000000000002,1752.7614285714285,1481.1093333333333
2017-05-18,1782.99,1881.8,1766.33,1878.99,21764514.72,11915.2,1,0.053842141571180946,115.47000000000003,96.0,1759.9814285714288,1503.6563333333331
2017-05-19,1878.99,1969.99,1874.99,1958.0,27201808.7,14115.85,1,0.04204918599886098,95.0,79.00999999999999,1798.0514285714287,1528.7903333333334
2017-05-20,1958.0,2021.0,1914.0,2013.99,24244964.0,12308.17,1,0.028595505617977635,107.0,55.99000000000001,1831.922857142857,1554.7836666666667
2017-05-21,2013.99,2063.11,1961.52,2017.55,13647083.74,6755.83,1,0.001767635390443889,101.59000000000015,3.5599999999999454,1865.287142857143,1580.5816666666665
2017-05-22,2017.55,2230.34,2008.75,2099.97,32452142.3,15312.07,1,0.04085152784317603,221.59000000000015,82.41999999999985,1921.642857142857,1609.474
2017-05-23,2099.97,2275.0,2088.45,2264.23,31139771.52,14138.92,1,0.07822016504997698,186.55000000000018,164.26000000000022,2002.2457142857143,1643.5486666666668
2017-05-24,2264.23,2481.75,2264.23,2420.29,52778575.76,22143.08,0,0.0689240934004054,217.51999999999998,156.05999999999995,2093.2885714285717,1682.4389999999999
2017-05-25,2420.29,2760.1,2221.0,2292.53,82965665.93,32938.03,0,-0.05278706270736144,539.0999999999999,-127.75999999999976,2152.3657142857146,1716.5566666666668
